06-07시간대,06시간대이전,07-08시간대,08-09시간대,09-10시간대,10-11시간대,11-12시간대,12-13시간대,13-14시간대,14-15시간대,15-16시간대,16-17시간대,17-18시간대,18-19시간대,19-20시간대,20-21시간대,21-22시간대,22-23시간대,23-24시간대,24시간대이후,수송일자,요일,일일합계,승하차구분,역명,역번호,연번,날짜
20,17,15,34,56,97,122,98,109,143,145,174,148,101,57,47.0,39.0,25.0,7.0,,2021-07-01,목요일,1454,승차,동대문역사문화공원(DDP),205,29,2021-12-31
19,19,22,24,47,82,103,93,111,135,164,153,145,140,85,33.0,34.0,21.0,8.0,,2021-07-01,목요일,1438,승차,동대문역사문화공원(DDP),422,213,2021-12-31
5,0,4,6,4,19,14,8,14,24,20,23,18,26,22,17.0,6.0,3.0,2.0,,2021-07-01,목요일,235,승차,동대문역사문화공원(DDP),2537,291,2021-12-31
16,23,18,35,63,99,103,113,120,147,176,159,172,108,55,45.0,47.0,32.0,9.0,,2021-07-02,금요일,1540,승차,동대문역사문화공원(DDP),205,589,2021-12-31
17,16,23,31,40,60,95,115,119,133,186,162,164,153,80,68.0,43.0,27.0,12.0,,2021-07-02,금요일,1544,승차,동대문역사문화공원(DDP),422,773,2021-12-31
5,1,4,2,7,20,14,11,12,33,18,22,24,25,25,23.0,8.0,3.0,1.0,,2021-07-02,금요일,258,승차,동대문역사문화공원(DDP),2537,851,2021-12-31
15,17,13,17,57,51,73,85,94,98,117,101,93,51,33,30.0,21.0,9.0,6.0,,2021-07-03,토요일,981,승차,동대문역사문화공원(DDP),205,1149,2021-12-31
23,14,23,21,37,44,82,90,93,121,146,87,86,57,26,41.0,16.0,13.0,6.0,,2021-07-03,토요일,1026,승차,동대문역사문화공원(DDP),422,1333,2021-12-31
5,0,2,2,3,15,7,3,9,14,10,8,11,10,5,3.0,4.0,6.0,0.0,,2021-07-03,토요일,117,승차,동대문역사문화공원(DDP),2537,1411,2021-12-31
8,14,10,9,19,25,51,44,45,60,46,43,32,22,27,15.0,19.0,18.0,3.0,,2021-07-04,일요일,510,승차,동대문역사문화공원(DDP),205,1709,2021-12-31
17,4,11,18,9,20,22,28,56,49,65,49,44,45,22,24.0,20.0,10.0,3.0,,2021-07-04,일요일,516,승차,동대문역사문화공원(DDP),422,1893,2021-12-31
2,2,3,2,1,0,2,6,6,4,8,2,4,2,0,,2.0,0.0,0.0,,2021-07-04,일요일,46,승차,동대문역사문화공원(DDP),2537,1971,2021-12-31
19,19,18,24,63,71,107,97,144,155,175,186,153,114,68,39.0,34.0,35.0,7.0,,2021-07-05,월요일,1528,승차,동대문역사문화공원(DDP),205,2269,2021-12-31
