자치구,시설명,최근접_역명,최근접_역_호선,최근접_역_위도,최근접_역_경도,시설유형,시설위도,시설경도,최근접_역까지_m
강서구,해리스디자인,방화,5,37.577669,126.812822,기타전시/박물관,37.57869287,126.8149346,218.2235345
강서구,화곡문화의집,화곡,5,37.541585,126.840436,공연/연극/문화센터,37.54469314,126.8437549,452.8450601
관악구,갤러리관악,서울대입구,2,37.481233,126.952745,기타전시/박물관,37.47815494,126.9514847,359.8787942
관악구,관악어린이창작놀이터,봉천,2,37.482416,126.941896,공연/연극/문화센터,37.48586971,126.9408219,395.5565547
관악구,롯데시네마,서울대입구,2,37.481233,126.952745,롯데시네마,37.48086276,126.9522717,58.64360457
관악구,무지엄,서울대입구,2,37.481233,126.952745,기타전시/박물관,37.47895972,126.9546091,301.5839974
관악구,배우는소극장,낙성대,2,37.47693,126.963783,N,37.47553952,126.9658983,242.3824021
관악구,삼모아트센터,신림,2,37.484216,126.929573,공연/연극/문화센터,37.48223794,126.9289269,227.2184292
관악구,원에스쓰리디,봉천,2,37.482416,126.941896,기타전시/박물관,37.48084914,126.9465837,448.8314491
관악구,청년공간이음,낙성대,2,37.47693,126.963783,N,37.47785578,126.9588739,445.2597809
관악구,틈새소극장,봉천,2,37.482416,126.941896,N,37.48391713,126.9388891,313.4578898
관악구,필립강갤러리,낙성대,2,37.47693,126.963783,소형갤러리,37.47313647,126.9659928,464.7158816
광진구,3D블랙아트,어린이대공원,7,37.547962,127.07465,기타전시/박물관,37.54802713,127.0760913,127.2714163
광진구,CGV,강변,2,37.535161,127.094684,CGV,37.53586361,127.0962519,158.7975986
광진구,JS연습실,건대입구,2,37.540408,127.069231,N,37.53735923,127.0666249,409.5437945
광진구,KREIS,아차산,5,37.552005,127.089609,N,37.55325774,127.08831,180.3253368
광진구,KU시네마테크,건대입구,7,37.540882,127.071103,일반극장/영화관,37.54276467,127.0731153,274.4125638
광진구,갤러리예맥,건대입구,2,37.540408,127.069231,소형갤러리,37.53836263,127.0709717,274.3758192
광진구,건국대학교박물관,건대입구,7,37.540882,127.071103,기타전시/박물관,37.54236803,127.0755762,427.6080717
광진구,광나루안전체험관,어린이대공원,7,37.547962,127.07465,기타전시/박물관,37.55126958,127.0771251,427.6424219
광진구,광진구콘서트홀,광나루,5,37.545301,127.103478,공연/연극/문화센터,37.54642461,127.1062619,275.4065598
광진구,나루아트센터,건대입구,2,37.540408,127.069231,공연/연극/문화센터,37.53755011,127.0705159,337.3732712
광진구,넥스트앨범전시장,군자,7,37.557151,127.079484,기타전시/박물관,37.56147403,127.078708,485.5412944
광진구,동서울아트홀,강변,2,37.535161,127.094684,N,37.53431827,127.0919352,259.8614791
광진구,뚝섬한강공원전망문화콤플렉스,뚝섬유원지,7,37.531558,127.066714,공연/연극/문화센터,37.53007897,127.0656157,190.8584483
광진구,롯데시네마,건대입구,7,37.540882,127.071103,롯데시네마,37.53874786,127.0723622,261.9925944
광진구,메가박스,군자,5,37.557102,127.079559,메가박스,37.55579953,127.078393,177.5936984
광진구,박물관,광나루,5,37.545301,127.103478,기타전시/박물관,37.54943056,127.1039255,460.8778077
광진구,본다빈치뮤지엄능동,어린이대공원,7,37.547962,127.07465,기타전시/박물관,37.5479698,127.0762155,138.0174667
광진구,브이매직,군자,5,37.557102,127.079559,공연/연극/문화센터,37.55471238,127.0778309,306.2828405
광진구,블라인드아트홀,구의,2,37.536857,127.085024,공연/연극/문화센터,37.53764272,127.0798737,462.4446402
광진구,서울시어린이예술마당,어린이대공원,7,37.547962,127.07465,기타전시/박물관,37.5482632,127.0751138,52.85438659
광진구,설렘아트홀,어린이대공원,7,37.547962,127.07465,N,37.5470401,127.072377,225.0873141
광진구,세종대학교박물관,어린이대공원,7,37.547962,127.07465,대형전시/박물관,37.55153673,127.0752139,400.5884154
광진구,손기정전시관,어린이대공원,7,37.547962,127.07465,기타전시/박물관,37.54667149,127.0766686,228.6090041
광진구,쇼팽의집,아차산,5,37.552005,127.089609,공연/연극/문화센터,37.54924758,127.09358,465.3605595
광진구,수입명품갤러리,아차산,5,37.552005,127.089609,소형갤러리,37.55442089,127.0856676,439.1880296
광진구,아트엠갤러리,아차산,5,37.552005,127.089609,미술관,37.55350852,127.0874654,252.3079901
광진구,아프리카대탐험,어린이대공원,7,37.547962,127.07465,기타전시/박물관,37.54599613,127.079296,464.2777547
광진구,어린이대공원아트센터Y,어린이대공원,7,37.547962,127.07465,기타전시/박물관,37.54802713,127.0760913,127.2714163
광진구,어린이대공원육영수여사전자기념관,어린이대공원,7,37.547962,127.07465,기타전시/박물관,37.54701047,127.0780978,321.8490289
광진구,예사랑국악원,아차산,5,37.552005,127.089609,대형예술센터,37.54924582,127.0896316,306.8132866
광진구,예스24라이브홀,광나루,5,37.545301,127.103478,공연/연극/문화센터,37.5457506,127.1079208,394.8683524
광진구,유니버설아트센터,아차산,5,37.552005,127.089609,대형예술센터,37.55079274,127.0879551,198.5656531
광진구,유니클로악스,광나루,5,37.545301,127.103478,공연/연극/문화센터,37.54576083,127.1079632,398.720915
광진구,육영재단어린이회관문화관,어린이대공원,7,37.547962,127.07465,기타전시/박물관,37.54680751,127.0769203,237.7822445
광진구,이상열아트센터,군자,7,37.557151,127.079484,공연/연극/문화센터,37.55587393,127.0777484,208.7390328
광진구,자양스테이션,구의,2,37.536857,127.085024,공연/연극/문화센터,37.5346211,127.0830256,304.7319981
광진구,충동소극장,뚝섬유원지,7,37.531558,127.066714,N,37.53227049,127.0706336,354.5908342
광진구,클래비키즈파크,어린이대공원,7,37.547962,127.07465,기타전시/박물관,37.54699948,127.0781746,328.6469561
광진구,한강시민공원뚝섬지구수변광장,뚝섬유원지,7,37.531558,127.066714,공연/연극/문화센터,37.52840193,127.0705497,487.4041332
구로구,4050전문경력인재채용박람회,신도림,2,37.508815,126.891222,기타전시/박물관,37.50693501,126.8899177,238.6131998
구로구,CINEQ,신도림,2,37.508815,126.891222,일반극장/영화관,37.50704387,126.8902273,215.6013332
구로구,구로청소년문화예술센터,대림,2,37.492426,126.895293,공연/연극/문화센터,37.49518201,126.8910551,483.4298889
구로구,그린아트홀,신도림,2,37.508815,126.891222,공연/연극/문화센터,37.50947666,126.8878818,303.6732312
구로구,극장칸테움,구로디지털단지,2,37.485005,126.902626,공연/연극/문화센터,37.4821489,126.898931,455.1450395
구로구,꿈나무극장,남구로,7,37.486181,126.887372,N,37.48960624,126.886388,390.6392861
구로구,디큐브링크아트센터,신도림,2,37.508815,126.891222,공연/연극/문화센터,37.5087968,126.8890375,192.6976431
구로구,롯데시네마,신도림,2,37.508815,126.891222,롯데시네마,37.50879868,126.8890356,192.8631434
구로구,맑은샘아트홀,신도림,2,37.508815,126.891222,N,37.50535932,126.8893705,417.5212309
구로구,무궁화문화센타,대림,2,37.492426,126.895293,공연/연극/문화센터,37.49081044,126.893035,268.2504554
구로구,백지장지하창고,대림,2,37.492426,126.895293,공연/연극/문화센터,37.49501648,126.893764,318.0698461
구로구,신도림오페라하우스,신도림,2,37.508815,126.891222,공연/연극/문화센터,37.50824274,126.8908168,72.98308345
구로구,씨네Q,신도림,2,37.508815,126.891222,일반극장/영화관,37.50746369,126.8899423,187.9344014
구로구,칸태움극장,구로디지털단지,2,37.485005,126.902626,N,37.48214436,126.8989246,455.9018154
구로구,프라임아트홀,신도림,2,37.508815,126.891222,공연/연극/문화센터,37.50696774,126.8903039,220.7938006
금천구,KFESTIVALMESSE,가산디지털단지,7,37.480376,126.882704,기타전시/박물관,37.48389973,126.8796175,477.1752524
금천구,경원인터내셔널,가산디지털단지,7,37.480376,126.882704,기타전시/박물관,37.47769202,126.881994,304.9501785
금천구,국제뷰티교류협회,가산디지털단지,7,37.480376,126.882704,기타전시/박물관,37.47985148,126.882596,59.09741752
금천구,시네마9,가산디지털단지,7,37.480376,126.882704,일반극장/영화관,37.48141768,126.8803925,234.5599767
금천구,이랜드스페이스,가산디지털단지,7,37.480376,126.882704,소형갤러리,37.47949258,126.881497,144.8899466
노원구,CGV,하계,7,37.636363,127.067999,CGV,37.63866894,127.0648071,380.4474053
노원구,노방극장,석계,6,37.614937,127.065922,공연/연극/문화센터,37.61637948,127.063287,282.1226989
노원구,노원어린이극장,노원,4,37.656274,127.063183,공연/연극/문화센터,37.65459049,127.0636524,191.7043731
노원구,더숲아트시네마,노원,7,37.654478,127.060555,공연/연극/문화센터,37.65418033,127.061523,91.41951518
노원구,롯데시네마,노원,7,37.654478,127.060555,롯데시네마,37.65482999,127.0613703,81.75209652
노원구,묵전서예,화랑대,6,37.619875,127.084106,공연/연극/문화센터,37.62089209,127.0809462,300.3999161
노원구,서울생활사박물관,태릉입구,6,37.617319,127.074741,기타전시/박물관,37.6198598,127.0769363,342.3533439
노원구,성민아트홀,노원,4,37.656274,127.063183,공연/연극/문화센터,37.65592263,127.0674599,378.5263547
노원구,오디너리아트랩차차갤러리지원씨,공릉,7,37.625642,127.072969,기타전시/박물관,37.62536107,127.0713213,148.4345107
노원구,장미수공방,하계,7,37.636363,127.067999,N,37.63294813,127.0670847,388.1577374
도봉구,BUNKER11씨어터,도봉산,7,37.689131,127.046548,N,37.69077173,127.046804,183.8262294
도봉구,레드박스,창동,4,37.652993,127.046746,N,37.65407683,127.0487276,212.0310557
도봉구,서울로봇인공지능과학관,창동,4,37.652993,127.046746,대형전시/박물관,37.65556352,127.0495389,377.0286578
도봉구,서울사진미술관(2024년11월예정),창동,4,37.652993,127.046746,미술관,37.65556236,127.0489283,344.2867907
도봉구,인터파크창동씨어터,창동,4,37.652993,127.046746,공연/연극/문화센터,37.65412846,127.0488189,221.9071994
도봉구,창동극장,창동,4,37.652993,127.046746,N,37.65283493,127.0516033,427.9778294
도봉구,평화문화진지,도봉산,7,37.689131,127.046548,기타전시/박물관,37.69081078,127.0470893,192.7602524
도봉구,플랫폼창동61,창동,4,37.652993,127.046746,공연/연극/문화센터,37.65412846,127.0488189,221.9071994
동대문구,거창박물관,제기동,1,37.578116,127.034902,기타전시/박물관,37.57884812,127.0365996,170.3151498
동대문구,롯데갤러리,청량리,1,37.580148,127.045063,소형갤러리,37.58081176,127.047888,259.6544805
동대문구,롯데시네마,청량리,1,37.580148,127.045063,롯데시네마,37.58075971,127.0491486,366.3990839
동대문구,서울약령시한의약박물관,제기동,1,37.578116,127.034902,기타전시/박물관,37.58055352,127.037625,361.9985655
동대문구,선농단역사문화관,제기동,1,37.578116,127.034902,기타전시/박물관,37.58119032,127.0318846,433.0867444
동대문구,성보소극장,청량리,1,37.580148,127.045063,공연/연극/문화센터,37.58193082,127.0478726,317.1712077
동대문구,에이치앤이기획,제기동,1,37.578116,127.034902,기타전시/박물관,37.57884304,127.0337083,132.6700052
동대문구,엘티띵크,장한평,5,37.561438,127.064601,일반극장/영화관,37.56290753,127.0610879,350.1257943
동대문구,용두동집동네극장,신설동,1,37.576117,127.02471,N,37.57913997,127.0259067,352.293964
동대문구,인삼전시장,제기동,1,37.578116,127.034902,기타전시/박물관,37.58022376,127.038925,424.9878177
동대문구,작은영화관,장한평,5,37.561438,127.064601,일반극장/영화관,37.56290753,127.0610879,350.1257943
동대문구,진흥아트홀,신설동,2,37.574653,127.025158,기타전시/박물관,37.57405937,127.0242554,103.3662311
동대문구,타우르스,장한평,5,37.561438,127.064601,N,37.5617489,127.0670844,221.6099815
동대문구,한국기독교역사문화관,신설동,2,37.574653,127.025158,기타전시/박물관,37.57407197,127.0242504,102.8196114
동작구,국화소극장,장승배기,7,37.504845,126.939025,공연/연극/문화센터,37.50480114,126.9413132,201.9037057
동작구,동작문화원,장승배기,7,37.504845,126.939025,공연/연극/문화센터,37.50444549,126.9410884,187.3580435
동작구,메가박스,총신대입구,7,37.485258,126.981766,메가박스,37.48466422,126.9816555,66.74132468
동작구,사당문화회관,남성,7,37.484688,126.971108,공연/연극/문화센터,37.48470776,126.9696135,131.8854245
동작구,세이화랑,신대방삼거리,7,37.499717,126.928218,소형갤러리,37.49994047,126.9261717,182.2208001
동작구,숭실대학교한국기독교박물관,숭실대입구,7,37.496258,126.953649,기타전시/박물관,37.49557232,126.9570041,305.6546866
동작구,엘지우드륨전시장,총신대입구,7,37.485258,126.981766,기타전시/박물관,37.48149953,126.9796215,458.7645068
동작구,여로연습실,사당,2,37.476536,126.981631,공연/연극/문화센터,37.47711724,126.9774847,371.5514954
동작구,이야호연습실,총신대입구,7,37.485258,126.981766,N,37.48268901,126.9802468,315.5466461
마포구,3RDMUSEUM,합정,2,37.550025,126.914557,미술관,37.55157363,126.9190538,432.2087655
마포구,AAT,상수,6,37.547704,126.92292,기타전시/박물관,37.55120827,126.9255125,451.7388836
마포구,AA디자인뮤지엄,상수,6,37.547704,126.92292,기타전시/박물관,37.54955494,126.9213241,249.3081389
마포구,AH,상수,6,37.547704,126.92292,기타전시/박물관,37.54902651,126.9197506,315.7489478
마포구,BLACKPINKAREASQUAREUP,상수,6,37.547704,126.92292,기타전시/박물관,37.55132828,126.922048,410.268047
마포구,BM아트센터,합정,6,37.549033,126.913546,공연/연극/문화센터,37.54724964,126.9105337,331.4324827
마포구,CGV,홍대입구,2,37.556748,126.923643,CGV,37.55649549,126.9226315,93.48005968
마포구,CJ아지트,광흥창,6,37.547464,126.931971,공연/연극/문화센터,37.5442466,126.9303439,385.4464105
마포구,DGBD,상수,6,37.547704,126.92292,공연/연극/문화센터,37.55073959,126.9202235,412.8504396
마포구,GALLERYCHOI,합정,6,37.549033,126.913546,소형갤러리,37.54606162,126.9130034,333.8472914
마포구,G블레싱소극장,신촌,2,37.555153,126.93689,공연/연극/문화센터,37.55505713,126.9333314,313.8778002
마포구,H스테이지,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55309021,126.9243491,411.4629275
마포구,KB락스타청춘마루,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55421911,126.9230113,286.6603038
마포구,KB청춘마루,홍대입구,2,37.556748,126.923643,N,37.5541963,126.922975,289.7820243
마포구,KT&G상상마당,상수,6,37.547704,126.92292,공연/연극/문화센터,37.55098348,126.9210838,398.9763218
마포구,KT&G상상마당홍대라이브홀,상수,6,37.547704,126.92292,공연/연극/문화센터,37.55096544,126.9210262,399.2404398
마포구,KT&G상상마당홍대시네마,상수,6,37.547704,126.92292,일반극장/영화관,37.55098348,126.9210838,398.9763218
마포구,LIG아트스페이스스튜디오엘,합정,6,37.549033,126.913546,소형갤러리,37.54913801,126.9112477,202.9516459
마포구,T팩토리,홍대입구,2,37.556748,126.923643,기타전시/박물관,37.5553608,126.9222654,196.3153242
마포구,가온스테이지,합정,2,37.550025,126.914557,N,37.5531018,126.9175222,430.556757
마포구,가온콘서트홀,신촌,2,37.555153,126.93689,공연/연극/문화센터,37.55437563,126.9382744,149.5494226
마포구,갤러리나비,상수,6,37.547704,126.92292,소형갤러리,37.54932602,126.9205383,276.7978913
마포구,갤러리제이제이,합정,6,37.549033,126.913546,소형갤러리,37.54664703,126.9176064,445.5647755
마포구,갤러리초이,합정,6,37.549033,126.913546,소형갤러리,37.54606162,126.9130034,333.8472914
마포구,갤러리한경아트앤디자인,홍대입구,2,37.556748,126.923643,소형갤러리,37.55776324,126.9211774,244.9101684
마포구,공감합창단,공덕,5,37.544005,126.951058,N,37.54554707,126.9500213,194.3089381
마포구,공공일클럽,상수,6,37.547704,126.92292,공연/연극/문화센터,37.55100192,126.9240063,379.0104403
마포구,기고자,이대,2,37.556734,126.945897,기타전시/박물관,37.55527034,126.9463328,167.2239991
마포구,긱라이브하우스,신촌,2,37.555153,126.93689,공연/연극/문화센터,37.55637741,126.9320341,449.1825654
마포구,김대범소극장,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55362321,126.926394,423.7189405
마포구,나열된계층의집오픈가든,홍대입구,2,37.556748,126.923643,기타전시/박물관,37.55361569,126.9242382,352.2267198
마포구,노리아,합정,2,37.550025,126.914557,기타전시/박물관,37.55044183,126.9176874,279.8333572
마포구,녹색갤러리,상수,6,37.547704,126.92292,소형갤러리,37.55049714,126.9205555,374.0505895
마포구,누아갤러리,합정,2,37.550025,126.914557,기타전시/박물관,37.55080547,126.9167433,211.3753639
마포구,다리소극장,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55721139,126.923029,74.72869311
마포구,다문화박물관,상수,6,37.547704,126.92292,기타전시/박물관,37.55068783,126.9198326,429.144571
마포구,대안공간루프,홍대입구,2,37.556748,126.923643,소형갤러리,37.55445101,126.9278436,449.832283
마포구,대안공간미끌,합정,6,37.549033,126.913546,기타전시/박물관,37.54660994,126.9175971,447.3780311
마포구,더갤러리,상수,6,37.547704,126.92292,소형갤러리,37.55115713,126.9202484,450.4497339
마포구,더이음,공덕,6,37.543592,126.951664,기타전시/박물관,37.5458272,126.9559155,449.745033
마포구,드림홀,합정,2,37.550025,126.914557,공연/연극/문화센터,37.55029218,126.9158936,121.5190114
마포구,디에스엠아트홀,합정,2,37.550025,126.914557,N,37.55029888,126.917578,268.0595693
마포구,디자인어거스트,합정,2,37.550025,126.914557,기타전시/박물관,37.55288279,126.9167602,372.4276938
마포구,디지티컨텐츠공방,공덕,5,37.544005,126.951058,N,37.54364367,126.9468918,369.5041717
마포구,딴따라댄스홀,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.5591124,126.9209251,355.6952935
마포구,띠아트,홍대입구,2,37.556748,126.923643,N,37.55280268,126.9226871,446.7189659
마포구,라디오가가,합정,2,37.550025,126.914557,N,37.55230423,126.9138318,261.3778983
마포구,러브뮤지엄,홍대입구,2,37.556748,126.923643,미술관,37.55361949,126.9217509,385.7928157
마포구,레드빅스페이스,합정,2,37.550025,126.914557,공연/연극/문화센터,37.55212889,126.9194635,491.7514545
마포구,레인보우큐브갤러리,합정,6,37.549033,126.913546,소형갤러리,37.54485501,126.9129177,467.8618766
마포구,롤링스톤즈,신촌,2,37.555153,126.93689,공연/연극/문화센터,37.55636038,126.9326728,395.249903
마포구,롤링홀,상수,6,37.547704,126.92292,공연/연극/문화센터,37.54846201,126.9201377,259.3651977
마포구,롯데시네마,합정,2,37.550025,126.914557,롯데시네마,37.5503732,126.9134906,101.6719833
마포구,리베떼,홍대입구,2,37.556748,126.923643,기타전시/박물관,37.55351071,126.9216981,398.7133956
마포구,리서울갤러리,합정,2,37.550025,126.914557,소형갤러리,37.55016664,126.9136779,79.08354211
마포구,마포아트센터아트홀맥,대흥,6,37.547732,126.942214,N,37.54990167,126.9455324,379.194617
마포구,마포아트센터플레이맥,대흥,6,37.547732,126.942214,공연/연극/문화센터,37.54987059,126.9454792,373.3776439
마포구,메가박스,월드컵경기장,6,37.569439,126.899077,메가박스,37.56847457,126.8983043,127.036468
마포구,메리홀소극장,신촌,2,37.555153,126.93689,N,37.55134116,126.9392611,472.5939918
마포구,모노플렉스앳라이즈,홍대입구,2,37.556748,126.923643,일반극장/영화관,37.5543277,126.9212035,344.4889098
마포구,모먼트플레이스,망원,6,37.556031,126.910129,기타전시/박물관,37.55511309,126.9153031,467.3837594
마포구,무신사개러지,합정,2,37.550025,126.914557,N,37.55157181,126.919821,494.9065187
마포구,문지문화원,합정,2,37.550025,126.914557,공연/연극/문화센터,37.55311959,126.9166898,392.1196028
마포구,문화공간너나들이,애오개,5,37.553592,126.956733,공연/연극/문화센터,37.55089451,126.961227,496.908688
마포구,뮤지스땅스,애오개,5,37.553592,126.956733,공연/연극/문화센터,37.55492826,126.9576716,170.0691997
마포구,뮤직쇼웨딩전용관,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55320441,126.9211778,449.9817114
마포구,미르갤러리,합정,6,37.549033,126.913546,소형갤러리,37.54606162,126.9130034,333.8472914
마포구,베짱이홀,상수,6,37.547704,126.92292,공연/연극/문화센터,37.54846776,126.9215507,147.5980555
마포구,벨벳바나나,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55261411,126.9214331,499.2437273
마포구,벽과나사이,홍대입구,2,37.556748,126.923643,N,37.55349653,126.9268497,458.9356896
마포구,별빛소극장,홍대입구,2,37.556748,126.923643,N,37.55342852,126.9264484,444.2965627
마포구,보안뉴스,마포,5,37.539718,126.946043,기타전시/박물관,37.5393956,126.9447759,117.3311749
마포구,불과얼음,합정,6,37.549033,126.913546,공연/연극/문화센터,37.54948528,126.9093135,376.5053456
마포구,블러섬랜드,상수,6,37.547704,126.92292,공연/연극/문화센터,37.54527243,126.9262875,401.5535421
마포구,블루라이트라이브홀,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55313499,126.9222245,420.7584076
마포구,비보이극장,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55352402,126.9267735,452.4030572
마포구,사람들,마포구청,6,37.563535,126.903326,기타전시/박물관,37.56420622,126.9032879,74.7117696
마포구,산토리니서울,홍대입구,2,37.556748,126.923643,소형갤러리,37.55350882,126.9216982,398.8993554
마포구,서강대학교박물관,대흥,6,37.547732,126.942214,기타전시/박물관,37.54990373,126.9387574,388.8137474
마포구,서강대학교스티브김아트홀,대흥,6,37.547732,126.942214,공연/연극/문화센터,37.55129223,126.9409757,410.6554609
마포구,서교스퀘어,합정,2,37.550025,126.914557,N,37.55080208,126.9167159,209.0190759
마포구,서울스윙아트홀,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55918697,126.9208761,364.7411225
마포구,서울퍼포밍아트홀,대흥,6,37.547732,126.942214,공연/연극/문화센터,37.54990609,126.9455338,379.6026466
마포구,성미산마을극장,망원,6,37.556031,126.910129,공연/연극/문화센터,37.55946646,126.9099339,382.3926466
마포구,세일화방,홍대입구,2,37.556748,126.923643,기타전시/박물관,37.55358124,126.9275136,490.3174199
마포구,소통홀,신촌,2,37.555153,126.93689,공연/연극/문화센터,37.55448334,126.9385572,164.7544886
마포구,슈퍼맨아트홀,합정,2,37.550025,126.914557,공연/연극/문화센터,37.55047047,126.9157108,113.1361121
마포구,스케이프,상수,6,37.547704,126.92292,미술관,37.5485421,126.9186634,386.6603632
마포구,스텀프,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55280432,126.922691,446.475133
마포구,스테이라운지,합정,2,37.550025,126.914557,공연/연극/문화센터,37.55250154,126.9189577,475.7500041
마포구,스페이스브릭,합정,2,37.550025,126.914557,N,37.5512016,126.919688,470.8745281
마포구,스페이스소,망원,6,37.556031,126.910129,소형갤러리,37.55650691,126.9150997,441.3529236
마포구,신한PLAY스퀘어,합정,2,37.550025,126.914557,N,37.55156782,126.9140308,177.7147967
마포구,신한PLAY스퀘어드림홀,합정,2,37.550025,126.914557,공연/연극/문화센터,37.55158542,126.9139448,181.710514
마포구,신한PLAY스퀘어라이브홀,합정,2,37.550025,126.914557,공연/연극/문화센터,37.55158759,126.9139448,181.9409325
마포구,신한류플러스,합정,6,37.549033,126.913546,N,37.5500633,126.9122011,164.8708113
마포구,신한카드SOL페이스퀘어,합정,2,37.550025,126.914557,공연/연극/문화센터,37.55115176,126.9143749,126.3142695
마포구,씨어터제로,상수,6,37.547704,126.92292,공연/연극/문화센터,37.55181324,126.9225163,458.3105501
마포구,아로아로,망원,6,37.556031,126.910129,공연/연극/문화센터,37.55307354,126.9118052,360.5254925
마포구,아르떼홀,합정,6,37.549033,126.913546,공연/연극/문화센터,37.54765911,126.9105857,302.4048591
마포구,아이스뮤지엄,홍대입구,2,37.556748,126.923643,기타전시/박물관,37.5535163,126.9216976,398.1712833
마포구,아이스페이스,합정,2,37.550025,126.914557,공연/연극/문화센터,37.55143447,126.917555,307.2694768
마포구,아이엠프로듀서랩,상수,6,37.547704,126.92292,N,37.54713044,126.9192381,330.8053987
마포구,아트갤러리,상수,6,37.547704,126.92292,소형갤러리,37.54835317,126.9254574,235.0555779
마포구,아트서울,마포,5,37.539718,126.946043,기타전시/박물관,37.5399682,126.9470943,96.77797723
마포구,아트스페이스오,합정,2,37.550025,126.914557,소형갤러리,37.5534504,126.9171129,442.5413096
마포구,아트티겔러리,상수,6,37.547704,126.92292,소형갤러리,37.548286,126.9252878,218.5470173
마포구,어반무브먼트살롱댄서스라운지,상수,6,37.547704,126.92292,기타전시/박물관,37.55053149,126.920466,381.6447211
마포구,어쿠스틱홀릭,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55525967,126.9285074,459.6281204
마포구,얼라이브홀,상수,6,37.547704,126.92292,공연/연극/문화센터,37.5487064,126.9191555,350.0952171
마포구,엉클캔들,홍대입구,2,37.556748,126.923643,N,37.55612952,126.9276621,360.8973455
마포구,엠앤씨이노베이션,공덕,5,37.544005,126.951058,기타전시/박물관,37.54622097,126.952147,264.4488157
마포구,여니갤러리,합정,6,37.549033,126.913546,소형갤러리,37.54592671,126.9129346,349.5841493
마포구,열음소극장,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55547717,126.9193997,399.8515201
마포구,영상으로T90호,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55391646,126.9203851,426.1568281
마포구,영화사레드피터,망원,6,37.556031,126.910129,N,37.55382708,126.9122056,305.8861343
마포구,예술공간의식주,망원,6,37.556031,126.910129,기타전시/박물관,37.55686161,126.9128152,254.1638843
마포구,예스24무브홀,합정,2,37.550025,126.914557,공연/연극/문화센터,37.55159857,126.919727,488.2032841
마포구,오드뮤지엄,홍대입구,2,37.556748,126.923643,기타전시/박물관,37.55260537,126.9235916,460.6617229
마포구,옥타바리움라이브홀,상수,6,37.547704,126.92292,N,37.55091573,126.9238904,367.2316877
마포구,와우갤러리,홍대입구,2,37.556748,126.923643,소형갤러리,37.55318848,126.9245938,404.57757
마포구,와우책문화예술센터,상수,6,37.547704,126.92292,대형예술센터,37.54931589,126.921929,199.393221
마포구,왓에버,합정,2,37.550025,126.914557,공연/연극/문화센터,37.55244644,126.918788,460.0191035
마포구,왓챠홀,합정,2,37.550025,126.914557,N,37.55157181,126.919821,494.9065187
마포구,요기가,합정,2,37.550025,126.914557,소형갤러리,37.54852347,126.9177732,329.0425586
마포구,우리소리극장,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55676661,126.918242,476.1013951
마포구,월드컵전시관,월드컵경기장,6,37.569439,126.899077,기타전시/박물관,37.56795363,126.8960004,317.5002419
마포구,웨스트브릿지,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55366529,126.9261674,408.6794111
마포구,웨스트브릿지라이브홀,홍대입구,2,37.556748,126.923643,N,37.55363981,126.9261563,410.52984
마포구,이원문화센터,마포,5,37.539718,126.946043,공연/연극/문화센터,37.53786439,126.9443935,252.258611
마포구,이필언화실,상수,6,37.547704,126.92292,소형갤러리,37.54766086,126.918465,392.7843306
마포구,이한열기념관,신촌,2,37.555153,126.93689,기타전시/박물관,37.55505736,126.933867,266.6947752
마포구,인디스페이스,홍대입구,2,37.556748,126.923643,일반극장/영화관,37.55726591,126.9250029,132.9901385
마포구,인디팍,합정,2,37.550025,126.914557,공연/연극/문화센터,37.55249801,126.9189548,475.3143695
마포구,인디팬,상수,6,37.547704,126.92292,공연/연극/문화센터,37.54756358,126.9211372,157.9463118
마포구,인사갤러리,합정,2,37.550025,126.914557,소형갤러리,37.55016664,126.9136779,79.08354211
마포구,인쇄문화회관,홍대입구,2,37.556748,126.923643,공연/연극/문화센터,37.55453881,126.9194245,445.6771466
마포구,임혁필소극장,합정,6,37.549033,126.913546,공연/연극/문화센터,37.54948931,126.9093069,377.142003
마포구,정태호소극장,상수,6,37.547704,126.92292,공연/연극/문화센터,37.55092146,126.9239201,368.4690591
마포구,제이엘씨어터,홍대입구,2,37.556748,126.923643,N,37.55313389,126.9222204,420.982719
마포구,젠코리아,홍대입구,2,37.556748,126.923643,기타전시/박물관,37.55523423,126.9209909,288.0763146
마포구,지니릴레이션,홍대입구,2,37.556748,126.923643,기타전시/박물관,37.55552406,126.927489,365.3235469
