CTPRVN_NM,SIGNGU_NM,SIGNGU_CD,POPLTN_CO,CL_NM,N10S_CLTUR_IDEX_VALUE,N20S_CLTUR_IDEX_VALUE,N30S_CLTUR_IDEX_VALUE,N40S_CLTUR_IDEX_VALUE,N50S_CLTUR_IDEX_VALUE,N60S_CLTUR_IDEX_VALUE,N70S_CLTUR_IDEX_VALUE,FILE_NM,BASE_DE
서울특별시,송파구,11710,668498,전시관,29.2,29.2,24.8,15.2,12.8,9.8,9.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,영등포구,11560,378276,전시관,14.6,14.6,12.4,7.6,6.4,4.9,4.9,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,용산구,11170,230151,전시관,73.0,73.0,62.0,38.0,32.0,24.5,24.5,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,은평구,11380,480617,전시관,14.6,14.6,12.4,7.6,6.4,4.9,4.9,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,종로구,11110,149549,전시관,277.4,277.4,235.6,144.4,121.6,93.1,93.1,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,중구,11140,125505,전시관,29.2,29.2,24.8,15.2,12.8,9.8,9.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,강남구,11680,539838,박물관,70.0,70.0,94.5,76.3,51.8,37.1,37.1,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,강동구,11740,458604,박물관,20.0,20.0,27.0,21.8,14.8,10.6,10.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,강북구,11305,308569,박물관,30.0,30.0,40.5,32.7,22.2,15.9,15.9,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,강서구,11500,581909,박물관,20.0,20.0,27.0,21.8,14.8,10.6,10.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,관악구,11620,496059,박물관,20.0,20.0,27.0,21.8,14.8,10.6,10.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,광진구,11215,347285,박물관,30.0,30.0,40.5,32.7,22.2,15.9,15.9,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,구로구,11530,405194,박물관,10.0,10.0,13.5,10.9,7.4,5.3,5.3,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,노원구,11350,523708,박물관,30.0,30.0,40.5,32.7,22.2,15.9,15.9,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,도봉구,11320,326082,박물관,20.0,20.0,27.0,21.8,14.8,10.6,10.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,동대문구,11230,343377,박물관,50.0,50.0,67.5,54.5,37.0,26.5,26.5,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,동작구,11590,391896,박물관,10.0,10.0,13.5,10.9,7.4,5.3,5.3,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,마포구,11440,372320,박물관,60.0,60.0,81.0,65.4,44.4,31.8,31.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,서대문구,11410,312325,박물관,70.0,70.0,94.5,76.3,51.8,37.1,37.1,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,서초구,11650,425431,박물관,50.0,50.0,67.5,54.5,37.0,26.5,26.5,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,성동구,11200,294272,박물관,30.0,30.0,40.5,32.7,22.2,15.9,15.9,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,성북구,11290,438051,박물관,80.0,80.0,108.0,87.2,59.2,42.4,42.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,송파구,11710,668498,박물관,50.0,50.0,67.5,54.5,37.0,26.5,26.5,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,영등포구,11560,378276,박물관,30.0,30.0,40.5,32.7,22.2,15.9,15.9,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,용산구,11170,230151,박물관,70.0,70.0,94.5,76.3,51.8,37.1,37.1,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,은평구,11380,480617,박물관,20.0,20.0,27.0,21.8,14.8,10.6,10.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,종로구,11110,149549,박물관,350.0,350.0,472.5,381.5,259.0,185.5,185.5,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
서울특별시,중구,11140,125505,박물관,160.0,160.0,216.0,174.4,118.4,84.8,84.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
