CTPRVN_NM,SIGNGU_NM,SIGNGU_CD,POPLTN_CO,CL_NM,N10S_CLTUR_IDEX_VALUE,N20S_CLTUR_IDEX_VALUE,N30S_CLTUR_IDEX_VALUE,N40S_CLTUR_IDEX_VALUE,N50S_CLTUR_IDEX_VALUE,N60S_CLTUR_IDEX_VALUE,N70S_CLTUR_IDEX_VALUE,FILE_NM,BASE_DE
서울특별시,강북구,11305,266904,박물관,30.3,28.2,43.2,46.2,21.9,15.0,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,강서구,11500,509911,박물관,30.3,28.2,43.2,46.2,21.9,15.0,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,관악구,11620,497254,박물관,20.2,18.8,28.8,30.8,14.6,10.0,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,광진구,11215,346162,박물관,30.3,28.2,43.2,46.2,21.9,15.0,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,구로구,11530,426333,박물관,20.2,18.8,28.8,30.8,14.6,10.0,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,금천구,11545,253011,박물관,10.1,9.4,14.4,15.4,7.3,5.0,2.8,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,노원구,11350,432392,박물관,40.4,37.6,57.6,61.6,29.2,20.0,11.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,도봉구,11320,273743,박물관,20.2,18.8,28.8,30.8,14.6,10.0,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,동대문구,11230,354780,박물관,50.5,47.0,72.0,77.0,36.5,25.0,14.0,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,동작구,11590,372458,박물관,10.1,9.4,14.4,15.4,7.3,5.0,2.8,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,마포구,11440,362197,박물관,50.5,47.0,72.0,77.0,36.5,25.0,14.0,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,서대문구,11410,303823,박물관,80.8,75.2,115.2,123.2,58.4,40.0,22.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,서초구,11650,371863,박물관,40.4,37.6,57.6,61.6,29.2,20.0,11.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,성동구,11200,275818,박물관,30.3,28.2,43.2,46.2,21.9,15.0,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,성북구,11290,413312,박물관,90.9,84.6,129.6,138.6,65.7,45.0,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,송파구,11710,592985,박물관,50.5,47.0,72.0,77.0,36.5,25.0,14.0,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,양천구,11470,381187,박물관,10.1,9.4,14.4,15.4,7.3,5.0,2.8,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,영등포구,11560,426573,박물관,20.2,18.8,28.8,30.8,14.6,10.0,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,용산구,11170,238166,박물관,80.8,75.2,115.2,123.2,58.4,40.0,22.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,은평구,11380,400639,박물관,20.2,18.8,28.8,30.8,14.6,10.0,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,종로구,11110,165617,박물관,383.8,357.2,547.2,585.2,277.4,190.0,106.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,중구,11140,149384,박물관,171.7,159.8,244.8,261.8,124.1,85.0,47.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,중랑구,11260,342433,박물관,10.1,9.4,14.4,15.4,7.3,5.0,2.8,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,강남구,11680,512111,연극장,2575.6,3671.6,3123.6,2137.2,1287.8,712.4,191.8,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,강동구,11740,386466,연극장,150.4,214.4,182.4,124.8,75.2,41.6,11.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,강북구,11305,266904,연극장,263.2,375.2,319.2,218.4,131.6,72.8,19.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,강서구,11500,509911,연극장,263.2,375.2,319.2,218.4,131.6,72.8,19.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,관악구,11620,497254,연극장,263.2,375.2,319.2,218.4,131.6,72.8,19.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,광진구,11215,346162,연극장,545.2,777.2,661.2,452.4,272.6,150.8,40.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,구로구,11530,426333,연극장,263.2,375.2,319.2,218.4,131.6,72.8,19.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,금천구,11545,253011,연극장,206.8,294.8,250.8,171.6,103.4,57.2,15.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,노원구,11350,432392,연극장,188.0,268.0,228.0,156.0,94.0,52.0,14.0,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,도봉구,11320,273743,연극장,94.0,134.0,114.0,78.0,47.0,26.0,7.0,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,동대문구,11230,354780,연극장,263.2,375.2,319.2,218.4,131.6,72.8,19.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,동작구,11590,372458,연극장,319.6,455.6,387.6,265.2,159.8,88.4,23.8,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,마포구,11440,362197,연극장,3910.4,5574.4,4742.4,3244.8,1955.2,1081.6,291.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,서대문구,11410,303823,연극장,1052.8,1500.8,1276.8,873.6,526.4,291.2,78.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,서초구,11650,371863,연극장,1485.2,2117.2,1801.2,1232.4,742.6,410.8,110.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,성동구,11200,275818,연극장,921.2,1313.2,1117.2,764.4,460.6,254.8,68.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,성북구,11290,413312,연극장,827.2,1179.2,1003.2,686.4,413.6,228.8,61.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,송파구,11710,592985,연극장,470.0,670.0,570.0,390.0,235.0,130.0,35.0,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,양천구,11470,381187,연극장,206.8,294.8,250.8,171.6,103.4,57.2,15.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,영등포구,11560,426573,연극장,902.4,1286.4,1094.4,748.8,451.2,249.6,67.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,용산구,11170,238166,연극장,996.4,1420.4,1208.4,826.8,498.2,275.6,74.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,은평구,11380,400639,연극장,169.2,241.2,205.2,140.4,84.6,46.8,12.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,종로구,11110,165617,연극장,5489.6,7825.6,6657.6,4555.2,2744.8,1518.4,408.8,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,중구,11140,149384,연극장,1165.6,1661.6,1413.6,967.2,582.8,322.4,86.8,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,중랑구,11260,342433,연극장,37.6,53.6,45.6,31.2,18.8,10.4,2.8,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,강남구,11680,512111,전시관,67.2,68.8,66.0,52.4,30.0,23.6,13.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,강동구,11740,386466,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,강북구,11305,266904,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,강서구,11500,509911,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,관악구,11620,497254,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,광진구,11215,346162,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,구로구,11530,426333,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,금천구,11545,253011,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,노원구,11350,432392,전시관,33.6,34.4,33.0,26.2,15.0,11.8,6.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,도봉구,11320,273743,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,동대문구,11230,354780,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,동작구,11590,372458,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,마포구,11440,362197,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,서대문구,11410,303823,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,서초구,11650,371863,전시관,84.0,86.0,82.5,65.5,37.5,29.5,16.5,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,성동구,11200,275818,전시관,33.6,34.4,33.0,26.2,15.0,11.8,6.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,성북구,11290,413312,전시관,67.2,68.8,66.0,52.4,30.0,23.6,13.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,송파구,11710,592985,전시관,50.4,51.6,49.5,39.3,22.5,17.7,9.9,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,양천구,11470,381187,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,영등포구,11560,426573,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,용산구,11170,238166,전시관,67.2,68.8,66.0,52.4,30.0,23.6,13.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,은평구,11380,400639,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,종로구,11110,165617,전시관,302.4,309.6,297.0,235.8,135.0,106.2,59.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,중구,11140,149384,전시관,50.4,51.6,49.5,39.3,22.5,17.7,9.9,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
서울특별시,중랑구,11260,342433,전시관,16.8,17.2,16.5,13.1,7.5,5.9,3.3,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
