06-07시간대,06시간대이전,07-08시간대,08-09시간대,09-10시간대,10-11시간대,11-12시간대,12-13시간대,13-14시간대,14-15시간대,15-16시간대,16-17시간대,17-18시간대,18-19시간대,19-20시간대,20-21시간대,21-22시간대,22-23시간대,23-24시간대,24시간대이후,수송일자,요일,일일합계,승하차구분,역명,역번호,연번,날짜
18,17,21,42,54,88,127,110,130,228,247,215,170,137,81,49.0,41.0,39.0,19.0,3.0,2023-05-01,월요일,1836,승차,동대문역사문화공원,205,65309,2023-12-31
1,0,3,1,3,24,14,18,12,25,14,15,22,14,9,9.0,6.0,2.0,0.0,0.0,2023-05-01,월요일,192,승차,동대문역사문화공원,2537,65573,2023-12-31
20,27,31,48,70,97,125,130,151,225,216,196,183,123,88,68.0,65.0,33.0,17.0,3.0,2023-05-02,화요일,1916,승차,동대문역사문화공원,205,65855,2023-12-31
0,0,5,3,8,27,15,5,26,24,29,21,38,25,22,13.0,8.0,2.0,1.0,0.0,2023-05-02,화요일,272,승차,동대문역사문화공원,2537,66117,2023-12-31
23,29,33,47,71,85,117,110,130,187,237,207,211,137,87,75.0,71.0,45.0,25.0,1.0,2023-05-03,수요일,1928,승차,동대문역사문화공원,205,66399,2023-12-31
2,1,2,4,13,24,24,7,23,33,20,35,33,33,17,10.0,8.0,2.0,1.0,0.0,2023-05-03,수요일,292,승차,동대문역사문화공원,2537,66661,2023-12-31
17,29,27,46,71,104,108,122,141,195,231,217,192,158,85,66.0,65.0,40.0,17.0,1.0,2023-05-04,목요일,1932,승차,동대문역사문화공원,205,66943,2023-12-31
3,0,3,2,7,34,11,9,15,25,25,29,22,28,18,10.0,12.0,8.0,1.0,0.0,2023-05-04,목요일,262,승차,동대문역사문화공원,2537,67205,2023-12-31
18,18,16,33,36,44,63,66,96,140,156,137,121,93,54,33.0,32.0,18.0,4.0,0.0,2023-05-05,금요일,1178,승차,동대문역사문화공원,205,67487,2023-12-31
0,0,2,0,3,10,8,3,9,13,12,8,19,13,8,8.0,8.0,3.0,1.0,0.0,2023-05-05,금요일,128,승차,동대문역사문화공원,2537,67749,2023-12-31
14,16,20,17,34,36,65,67,85,108,117,119,113,76,69,30.0,34.0,22.0,8.0,0.0,2023-05-06,토요일,1050,승차,동대문역사문화공원,205,68031,2023-12-31
3,0,5,1,4,3,10,9,4,8,9,9,12,14,5,10.0,1.0,0.0,0.0,0.0,2023-05-06,토요일,107,승차,동대문역사문화공원,2537,68293,2023-12-31
9,8,10,19,29,40,62,67,99,120,133,104,81,67,44,39.0,27.0,17.0,15.0,0.0,2023-05-07,일요일,990,승차,동대문역사문화공원,205,68575,2023-12-31
0,0,3,1,0,4,6,7,13,3,6,6,5,10,1,24.0,2.0,2.0,1.0,0.0,2023-05-07,일요일,94,승차,동대문역사문화공원,2537,68837,2023-12-31
22,30,26,56,68,101,125,118,150,169,213,220,187,136,94,47.0,54.0,36.0,18.0,3.0,2023-05-08,월요일,1873,승차,동대문역사문화공원,205,69119,2023-12-31
2,0,5,4,10,17,28,12,14,28,24,43,27,36,19,9.0,3.0,5.0,2.0,0.0,2023-05-08,월요일,288,승차,동대문역사문화공원,2537,69381,2023-12-31
