06-07시간대,06시간대이전,07-08시간대,08-09시간대,09-10시간대,10-11시간대,11-12시간대,12-13시간대,13-14시간대,14-15시간대,15-16시간대,16-17시간대,17-18시간대,18-19시간대,19-20시간대,20-21시간대,21-22시간대,22-23시간대,23-24시간대,24시간대이후,수송일자,요일,일일합계,승하차구분,역명,역번호,연번,날짜
76,68,68,81,75,84,71,63,59,52,62,33,32,27,18,16.0,5.0,6.0,2.0,,2021-07-01,목요일,898,승차,용마산(용마폭포공원),2725,453,2021-12-31
77,67,72,93,74,71,71,62,60,63,56,36,39,25,31,16.0,7.0,5.0,3.0,,2021-07-02,금요일,928,승차,용마산(용마폭포공원),2725,1013,2021-12-31
47,55,51,59,61,65,64,45,54,28,34,29,25,12,6,11.0,2.0,3.0,2.0,,2021-07-03,토요일,653,승차,용마산(용마폭포공원),2725,1573,2021-12-31
24,21,26,36,48,45,49,48,30,21,23,31,14,14,10,11.0,5.0,2.0,1.0,,2021-07-04,일요일,459,승차,용마산(용마폭포공원),2725,2133,2021-12-31
73,64,76,90,85,78,76,42,59,55,65,38,32,34,24,10.0,5.0,3.0,2.0,,2021-07-05,월요일,911,승차,용마산(용마폭포공원),2725,2693,2021-12-31
81,54,62,80,99,94,69,71,64,46,65,60,29,33,30,10.0,5.0,3.0,1.0,,2021-07-06,화요일,956,승차,용마산(용마폭포공원),2725,3253,2021-12-31
73,57,71,80,79,82,59,52,54,37,56,47,38,37,24,10.0,6.0,3.0,1.0,,2021-07-07,수요일,866,승차,용마산(용마폭포공원),2725,3813,2021-12-31
73,56,61,86,81,68,55,53,60,66,50,45,30,21,27,10.0,5.0,0.0,1.0,,2021-07-08,목요일,848,승차,용마산(용마폭포공원),2725,4373,2021-12-31
79,54,64,87,77,77,55,65,56,53,50,43,27,27,33,11.0,3.0,4.0,1.0,,2021-07-09,금요일,866,승차,용마산(용마폭포공원),2725,4933,2021-12-31
47,46,42,55,58,66,52,52,41,33,30,31,21,22,12,14.0,4.0,5.0,3.0,,2021-07-10,토요일,634,승차,용마산(용마폭포공원),2725,5493,2021-12-31
25,23,23,33,54,40,35,47,27,22,37,22,25,17,12,8.0,3.0,4.0,0.0,,2021-07-11,일요일,457,승차,용마산(용마폭포공원),2725,6053,2021-12-31
77,53,57,83,86,75,53,44,56,40,48,40,18,24,20,11.0,3.0,4.0,1.0,,2021-07-12,월요일,793,승차,용마산(용마폭포공원),2725,6613,2021-12-31
70,60,59,83,81,76,60,49,58,45,43,38,29,24,15,9.0,3.0,1.0,2.0,,2021-07-13,화요일,805,승차,용마산(용마폭포공원),2725,7173,2021-12-31
79,50,67,77,76,70,51,42,47,53,41,36,31,28,17,10.0,3.0,2.0,1.0,,2021-07-14,수요일,781,승차,용마산(용마폭포공원),2725,7733,2021-12-31
80,56,61,74,72,84,49,52,45,46,30,40,25,24,22,7.0,6.0,2.0,1.0,,2021-07-15,목요일,776,승차,용마산(용마폭포공원),2725,8293,2021-12-31
73,53,60,66,76,83,45,50,52,51,42,41,33,21,19,11.0,3.0,3.0,5.0,,2021-07-16,금요일,787,승차,용마산(용마폭포공원),2725,8853,2021-12-31
54,50,39,50,49,46,47,33,47,29,33,35,19,21,9,7.0,2.0,2.0,1.0,,2021-07-17,토요일,573,승차,용마산(용마폭포공원),2725,9413,2021-12-31
