자치구,시설명,최근접_역명,최근접_역_호선,최근접_역_위도,최근접_역_경도,시설유형,시설위도,시설경도,최근접_역까지_m
용산구,아모레퍼시픽미술관,신용산,4,37.52919,126.96858,미술관,37.52878834,126.9687048,45.99845586
용산구,아이오갤러리,이태원,6,37.534485,126.994369,소형갤러리,37.53568559,126.9942023,134.3062802
용산구,아트딜라이트,녹사평,6,37.53469,126.98665,소형갤러리,37.53864819,126.9876876,449.5388704
용산구,아트모라,한강진,6,37.53956,127.001729,소형갤러리,37.54164694,126.9930862,796.5764593
용산구,아트스페이스루,신용산,4,37.52919,126.96858,소형갤러리,37.53113479,126.9705005,274.6716424
용산구,아트피아갤러리,삼각지,4,37.535057,126.973354,소형갤러리,37.53264356,126.9715466,312.1175818
용산구,알부스갤러리,한강진,6,37.53956,127.001729,N,37.53819127,127.0058929,397.4312429
용산구,애비스북,이태원,6,37.534485,126.994369,소형갤러리,37.53503897,126.9929434,139.9847753
용산구,애임코리아,이촌,4,37.522525,126.97335,기타전시/박물관,37.52320974,126.9730409,80.8722456
용산구,어반아트,한강진,6,37.53956,127.001729,소형갤러리,37.54243548,126.9927807,851.285271
용산구,언더스테이지,한강진,6,37.53956,127.001729,공연/연극/문화센터,37.53665809,127.000606,337.5281268
용산구,에디트한남,이태원,6,37.534485,126.994369,소형갤러리,37.53908692,126.995274,517.8946152
용산구,에이데이타플라자,신용산,4,37.52919,126.96858,기타전시/박물관,37.53288691,126.9649192,522.6768883
용산구,에이비군단,이태원,6,37.534485,126.994369,기타전시/박물관,37.52461944,126.9963615,1110.981934
용산구,에이치앤티디엠씨,한강진,6,37.53956,127.001729,기타전시/박물관,37.53750337,127.006111,448.9731854
용산구,엘아트앤퍼블릭,한강진,6,37.53956,127.001729,기타전시/박물관,37.53540692,127.0002219,480.5402644
용산구,열린문화공간,서울,4,37.553172,126.972836,공연/연극/문화센터,37.55302758,126.9676922,453.7313029
용산구,예림가구전시장,이태원,6,37.534485,126.994369,기타전시/박물관,37.53137679,126.9954305,358.0675407
용산구,예술의기쁨,효창공원앞,6,37.539279,126.961348,N,37.54200678,126.9638467,374.880703
용산구,오퍼센트,이태원,6,37.534485,126.994369,소형갤러리,37.53192072,127.0002755,593.7647566
용산구,용산공원갤러리,삼각지,6,37.535563,126.973996,소형갤러리,37.53879346,126.9724692,383.6086133
용산구,용산구청용산아트홀,이태원,6,37.534485,126.994369,공연/연극/문화센터,37.53261729,126.9904268,404.9261397
용산구,용산도시기억전시관,신용산,4,37.52919,126.96858,기타전시/박물관,37.52641344,126.9665008,359.0794274
용산구,용산랜드시네마,효창공원앞,6,37.539279,126.961348,공연/연극/문화센터,37.53278877,126.9595585,738.7286176
용산구,용산아트홀대극장미르,이태원,6,37.534485,126.994369,N,37.53244667,126.9904706,411.7468561
용산구,용산아트홀소극장가람,이태원,6,37.534485,126.994369,N,37.53244667,126.9904706,411.7468561
용산구,용산역사박물관,신용산,4,37.52919,126.96858,기타전시/박물관,37.52517432,126.9657365,512.113495
용산구,용산전통공예문화체험관,한강진,6,37.53956,127.001729,공연/연극/문화센터,37.53902288,127.0020573,66.36994133
용산구,유니코니아디스커버리,효창공원앞,6,37.539279,126.961348,기타전시/박물관,37.53228504,126.9572074,859.1280632
용산구,이봉창의사역사울림관,효창공원앞,6,37.539279,126.961348,대형기념관/묘역,37.54002729,126.9608686,93.32679022
용산구,이태원관광특구홍보관,이태원,6,37.534485,126.994369,기타전시/박물관,37.53502502,126.9928639,145.6658567
용산구,인사이드서울,서울,4,37.553172,126.972836,기타전시/박물관,37.55131082,126.9882714,1376.357472
용산구,일신문화센터,한강진,6,37.53956,127.001729,공연/연극/문화센터,37.53745358,127.0051983,385.267397
용산구,잇츠굿엔터테인먼트,이태원,6,37.534485,126.994369,N,37.53278336,126.9947566,192.275676
용산구,잭크래프트,이태원,6,37.534485,126.994369,N,37.53164283,127.0011062,672.9033185
용산구,전쟁기념관,삼각지,6,37.535563,126.973996,대형전시/박물관,37.53705142,126.9770303,314.5994404
용산구,전쟁기념관어린이박물관,삼각지,6,37.535563,126.973996,기타전시/박물관,37.53736897,126.9785398,448.1541331
용산구,전쟁기념관옥외전시장,삼각지,6,37.535563,126.973996,기타전시/박물관,37.53636103,126.9785486,411.1135373
용산구,천안함전시관,삼각지,6,37.535563,126.973996,기타전시/박물관,37.53706026,126.9770111,313.6815624
용산구,침대종합전시장,이태원,6,37.534485,126.994369,기타전시/박물관,37.52756014,126.9998479,909.0266286
용산구,카라스갤러리,녹사평,6,37.53469,126.98665,소형갤러리,37.54088044,126.9898017,742.3231854
용산구,컬쳐앤아이리더스,한강진,6,37.53956,127.001729,기타전시/박물관,37.54551686,127.0027873,668.9122628
용산구,코로그램,이태원,6,37.534485,126.994369,소형갤러리,37.53357884,127.0011055,602.4873375
용산구,코리아블루스씨어터,숙대입구,4,37.545124,126.971952,공연/연극/문화센터,37.54415493,126.9701884,189.1751701
용산구,코리아임프라브씨어터,신용산,4,37.52919,126.96858,N,37.53155353,126.9718244,388.4847591
용산구,코뿔소화랑,삼각지,6,37.535563,126.973996,소형갤러리,37.53631216,126.9746397,100.8008393
용산구,타데우스로팍서울,한강진,6,37.53956,127.001729,소형갤러리,37.5368373,127.0128241,1024.049748
용산구,파비욘드갤러리,삼각지,4,37.535057,126.973354,소형갤러리,37.53182624,126.9722186,372.9338589
용산구,퍼블릭아트,한강진,6,37.53956,127.001729,미술관,37.53758334,126.9999911,267.9364852
용산구,페이스갤러리,한강진,6,37.53956,127.001729,미술관,37.53850787,127.0012301,124.98797
용산구,페일터콰이즈,한강진,6,37.53956,127.001729,기타전시/박물관,37.53703027,127.0017387,281.294442
용산구,표갤러리,한강진,6,37.53956,127.001729,소형갤러리,37.5413657,126.9962204,525.5542756
용산구,프로젝트박스시야,이태원,6,37.534485,126.994369,공연/연극/문화센터,37.52626557,126.9960192,925.4706229
용산구,필갤러리,한강진,6,37.53956,127.001729,소형갤러리,37.53358326,127.0097801,972.4306749
용산구,하이브인사이트,신용산,4,37.52919,126.96858,기타전시/박물관,37.5244627,126.9640836,658.4334016
용산구,한국나전칠기박물관,이태원,6,37.534485,126.994369,기타전시/박물관,37.5427947,126.9912581,963.8493011
용산구,한성자동차드림그림갤러리용산전시장,효창공원앞,6,37.539279,126.961348,소형갤러리,37.53278877,126.9595585,738.7286176
용산구,한양도성유적박물관,서울,4,37.553172,126.972836,기타전시/박물관,37.55370643,126.9820507,814.4806373
용산구,한익환서울아트박물관,한강진,6,37.53956,127.001729,기타전시/박물관,37.5380353,127.0050018,334.6846612
용산구,헤리티지맨션,이태원,6,37.534485,126.994369,공연/연극/문화센터,37.53419593,126.9927111,149.6794966
용산구,현대카드뮤직라이브러리,한강진,6,37.53956,127.001729,기타전시/박물관,37.53663251,127.0006952,338.0433278
용산구,현대카드스토리지,한강진,6,37.53956,127.001729,기타전시/박물관,37.53683263,127.0008713,312.5566163
용산구,화이트픽셀,한강진,6,37.53956,127.001729,일반극장/영화관,37.53684057,127.0128522,1026.309673
용산구,황금문명엘도라도,이촌,4,37.522525,126.97335,기타전시/박물관,37.52408668,126.9803881,644.5190908
용산구,효정유스센터,숙대입구,4,37.545124,126.971952,공연/연극/문화센터,37.54599033,126.967478,406.0341402
용산구,효창공원백범김구기념관,효창공원앞,6,37.539279,126.961348,기타전시/박물관,37.54423294,126.9592023,582.4332438
은평구,CGV,불광,3,37.610554,126.929843,CGV,37.60963277,126.9291167,120.7735607
은평구,SAM뮤지컬아카데미&스튜디오,연신내,3,37.618855,126.920859,공연/연극/문화센터,37.6162218,126.924696,447.1512622
은평구,SEMA창고,불광,3,37.610554,126.929843,기타전시/박물관,37.60941513,126.9344213,422.7028928
은평구,걸리버공방,구산,6,37.611223,126.917246,N,37.60978128,126.9136868,352.1254718
은평구,괜찮은홀,불광,3,37.610554,126.929843,공연/연극/문화센터,37.60978722,126.9288664,121.1196597
은평구,국립한국문학관(2026년예정),구파발,3,37.636612,126.918827,기타전시/박물관,37.63340157,126.9362245,1573.016463
은평구,녹번동시집박물관,불광,3,37.610554,126.929843,기타전시/박물관,37.60688991,126.9292844,410.3888326
은평구,다문화박물관,독바위,6,37.618413,126.933035,기타전시/박물관,37.61881099,126.9324968,64.84969658
은평구,롯데시네마,구파발,3,37.636612,126.918827,롯데시네마,37.637541,126.9179161,130.7837569
은평구,모던아트그룹,역촌,6,37.60605,126.922764,기타전시/박물관,37.60319358,126.9275296,526.4295096
은평구,사비나미술관,구파발,3,37.636612,126.918827,미술관,37.63030351,126.9291211,1146.203745
은평구,서울기록원,불광,3,37.610554,126.929843,기타전시/박물관,37.60766917,126.9346145,528.734431
은평구,서울혁신센터,불광,3,37.610554,126.929843,공연/연극/문화센터,37.60868399,126.9336934,397.8368436
은평구,서울혁신파크,불광,3,37.610554,126.929843,공연/연극/문화센터,37.60834036,126.9340038,441.497656
은평구,선뮤지엄응암,새절,6,37.591148,126.913613,기타전시/박물관,37.59057268,126.9170944,313.3439723
은평구,스페이스55,새절,6,37.591148,126.913613,소형갤러리,37.59462852,126.9132355,388.4427458
은평구,영산군이전묘역,구파발,3,37.636612,126.918827,대형기념관/묘역,37.65183492,126.9454828,2893.684133
은평구,우리들의작은전시회,응암,6,37.59859,126.915583,기타전시/박물관,37.60238428,126.9166728,432.6908057
은평구,운평문화원,디지털미디어시티,6,37.577005,126.898643,공연/연극/문화센터,37.58359891,126.8933387,869.5298158
은평구,웨스트웨어하우스,불광,3,37.610554,126.929843,기타전시/박물관,37.60941242,126.9344385,424.238712
은평구,은평문화예술회관공연장,역촌,6,37.60605,126.922764,N,37.60369968,126.9279016,522.6225031
은평구,은평생활문화센터,연신내,6,37.618596,126.920519,공연/연극/문화센터,37.61866476,126.9186217,167.282407
은평구,은평역사한옥박물관,구파발,3,37.636612,126.918827,기타전시/박물관,37.64029788,126.9380037,1737.594647
은평구,일로와유달보루,구파발,3,37.636612,126.918827,공연/연극/문화센터,37.64039397,126.9401096,1920.602112
은평구,청라갤러리,연신내,6,37.618596,126.920519,소형갤러리,37.61518708,126.9230554,439.989866
은평구,포토그래퍼스갤러리코리아,증산,6,37.583989,126.909785,소형갤러리,37.58265174,126.9055552,401.2892281
은평구,한국청소년동아리문화연구원,불광,3,37.610554,126.929843,공연/연극/문화센터,37.61015964,126.9347977,438.6387014
은평구,한국힐빙문화원,응암,6,37.59859,126.915583,공연/연극/문화센터,37.59951089,126.9187715,298.9875508
은평구,한문화국제체험관,구파발,3,37.636612,126.918827,기타전시/박물관,37.64098132,126.9423064,2123.742905
종로구,001스테이지,혜화,4,37.582116,127.001759,N,37.58153066,127.0023341,82.48965653
종로구,175갤러리,안국,3,37.576562,126.98547,소형갤러리,37.57591399,126.9834255,194.0490711
종로구,30스튜디오,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.58293281,126.9963044,489.1613537
종로구,31갤러리,안국,3,37.576562,126.98547,소형갤러리,37.57411657,126.9852725,272.4758843
종로구,4.19혁명기념회관,서대문,5,37.565812,126.966639,기타전시/박물관,37.56735832,126.9676,191.6731382
종로구,57TH갤러리,안국,3,37.576562,126.98547,소형갤러리,37.57641554,126.9826329,250.5533013
종로구,7PICTURES,광화문,5,37.570545,126.976568,기타전시/박물관,37.5697719,126.9780869,159.0918385
종로구,AN아트홀,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.58247682,127.0035588,163.5937336
종로구,BRAZILHALL,안국,3,37.576562,126.98547,기타전시/박물관,37.58161822,126.9804412,715.8799802
종로구,CGV,종로3가,3,37.571537,126.991237,CGV,37.57107103,126.9912026,51.90212276
종로구,CJ아지트,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.58100203,127.0039646,230.4743422
종로구,COREME,안국,3,37.576562,126.98547,미술관,37.578089,126.9798889,520.3207715
종로구,EROSMUSEUM,안국,3,37.576562,126.98547,기타전시/박물관,37.58274177,126.9803653,821.305951
종로구,G&J갤러리,안국,3,37.576562,126.98547,기타전시/박물관,37.57390458,126.9845714,305.9193193
종로구,GALLERYKOSA,안국,3,37.576562,126.98547,소형갤러리,37.57404352,126.9851385,281.5619164
종로구,GMA갤러리,안국,3,37.576562,126.98547,소형갤러리,37.57625193,126.9797979,501.0500875
종로구,G앤J광주전남갤러리,안국,3,37.576562,126.98547,소형갤러리,37.57355389,126.9848651,338.7079615
종로구,HAPPYSCREEN,종각,1,37.570203,126.983116,기타전시/박물관,37.56979302,126.9802997,252.3637679
종로구,IHN겔러리,안국,3,37.576562,126.98547,소형갤러리,37.58171226,126.9804282,724.822771
종로구,JCC문화센터,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.58714667,127.0018868,559.4983245
종로구,JH아트홀,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.58303734,127.0030393,152.3935534
종로구,JJ중정갤러리,경복궁,3,37.575844,126.973576,소형갤러리,37.60471442,126.9681029,3246.26231
종로구,JS아트홀,혜화,4,37.582116,127.001759,N,37.58243258,127.0043579,231.7036497
종로구,JTN아트홀,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.57663734,127.0039187,638.2359113
종로구,JYART갤러리,안국,3,37.576562,126.98547,기타전시/박물관,37.58057446,126.9817537,553.4585846
종로구,KCDF갤러리,안국,3,37.576562,126.98547,소형갤러리,37.57403507,126.9841321,304.7173236
종로구,KT스퀘어,광화문,5,37.570545,126.976568,공연/연극/문화센터,37.57181337,126.9778635,181.459034
종로구,K뮤지컬센터,혜화,4,37.582116,127.001759,N,37.58462218,127.0023135,282.9256654
종로구,LEEC갤러리,안국,3,37.576562,126.98547,소형갤러리,37.58252097,126.980474,795.5366597
종로구,M2,경복궁,3,37.575844,126.973576,미술관,37.59538862,126.9627329,2374.015202
종로구,MJ문화센터,경복궁,3,37.575844,126.973576,공연/연극/문화센터,37.57377293,126.9731258,233.6851793
종로구,NC문화재단HALL,혜화,4,37.582116,127.001759,N,37.57980427,127.0046166,359.8427815
종로구,OCI미술관,종각,1,37.570203,126.983116,소형갤러리,37.57318629,126.9820969,343.6705126
종로구,PKM갤러리,안국,3,37.576562,126.98547,소형갤러리,37.58409164,126.9800824,962.4982008
종로구,PMC소극장,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.58301658,127.002647,127.086773
종로구,PMC소극장1관,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.58294219,127.0026834,122.7805828
종로구,R&J씨어터,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.5803262,127.0052754,368.2741495
종로구,ROOM,혜화,4,37.582116,127.001759,N,37.58161373,127.0027979,107.2391342
종로구,SAHALL,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.58316181,127.0022666,124.5944836
종로구,SH아트홀,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.57989046,127.0035721,294.5640546
종로구,SKON1관,혜화,4,37.582116,127.001759,N,37.58352181,127.0021396,159.8762419
종로구,SK허브아트센터,안국,3,37.576562,126.98547,공연/연극/문화센터,37.57572499,126.9861959,112.9361915
종로구,SPACED9,안국,3,37.576562,126.98547,소형갤러리,37.58118097,126.9846765,518.3442975
종로구,T샘,광화문,5,37.570545,126.976568,공연/연극/문화센터,37.57218694,126.9778569,215.0287499
종로구,UNC갤러리,안국,3,37.576562,126.98547,소형갤러리,37.57651852,126.979852,495.1174993
종로구,가가갤러리미술관,종로3가,5,37.572546,126.990447,소형갤러리,37.57301653,126.98607,389.2805988
종로구,가나미디어,종로5가,1,37.570971,127.0019,N,37.57296781,127.0016365,223.246274
종로구,가나아트,안국,3,37.576562,126.98547,기타전시/박물관,37.57500396,126.9839547,218.7394632
종로구,가든씨어터,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.58227278,127.0028168,94.82918867
종로구,가람화랑,안국,3,37.576562,126.98547,기타전시/박물관,37.57427538,126.9855798,254.4446048
종로구,가모갤러리,안국,3,37.576562,126.98547,소형갤러리,37.58228311,126.9805574,769.4874988
종로구,가이아갤러리,안국,3,37.576562,126.98547,미술관,37.57513557,126.9834016,241.6288841
종로구,가인갤러리,안국,3,37.576562,126.98547,소형갤러리,37.58294049,126.9807277,823.2175411
종로구,가톨릭대학교박물관,혜화,4,37.582116,127.001759,기타전시/박물관,37.5847618,127.0046498,389.1552386
종로구,가회동60,안국,3,37.576562,126.98547,소형갤러리,37.58143838,126.9845693,548.0073182
종로구,가회민화박물관,안국,3,37.576562,126.98547,기타전시/박물관,37.5815198,126.9852371,551.6641227
종로구,가희갤러리,안국,3,37.576562,126.98547,미술관,37.58134409,126.984899,534.1196413
종로구,각갤러리,안국,3,37.576562,126.98547,미술관,37.57379666,126.9854119,307.5344056
종로구,갤러리2,경복궁,3,37.575844,126.973576,소형갤러리,37.61171796,126.9699525,4001.757305
종로구,갤러리2000,종로3가,5,37.572546,126.990447,소형갤러리,37.57276671,126.9862226,373.1084292
종로구,갤러리291,경복궁,3,37.575844,126.973576,기타전시/박물관,37.58077274,126.9660355,861.3485964
종로구,갤러리3,종각,1,37.570203,126.983116,소형갤러리,37.57265302,126.9856576,352.6936327
종로구,갤러리41,안국,3,37.576562,126.98547,소형갤러리,37.57788269,126.9805039,461.6222984
종로구,갤러리AE,혜화,4,37.582116,127.001759,소형갤러리,37.58527582,126.994715,713.2478577
종로구,갤러리H,안국,3,37.576562,126.98547,소형갤러리,37.57372774,126.9844886,326.8075912
종로구,갤러리ICAM,안국,3,37.576562,126.98547,소형갤러리,37.58229593,126.9814849,727.9009313
종로구,갤러리W가회,안국,3,37.576562,126.98547,미술관,37.58265988,126.9844656,683.8058251
종로구,갤러리가나,안국,3,37.576562,126.98547,소형갤러리,37.57499569,126.983939,220.3131227
종로구,갤러리가비,안국,3,37.576562,126.98547,소형갤러리,37.57910087,126.9831966,346.1732924
종로구,갤러리가이아,안국,3,37.576562,126.98547,소형갤러리,37.57507443,126.9834564,242.5903947
종로구,갤러리건국,종로3가,5,37.572546,126.990447,소형갤러리,37.5733507,126.986991,317.4508131
종로구,갤러리경북,안국,3,37.576562,126.98547,소형갤러리,37.57378816,126.9854259,308.4614198
종로구,갤러리고도,안국,3,37.576562,126.98547,소형갤러리,37.57590562,126.9852861,74.76379716
종로구,갤러리광화,광화문,5,37.570545,126.976568,소형갤러리,37.57050929,126.9760716,43.92928491
종로구,갤러리그림손,안국,3,37.576562,126.98547,소형갤러리,37.57422176,126.9861835,267.7119688
종로구,갤러리내일,광화문,5,37.570545,126.976568,소형갤러리,37.57065624,126.9723944,368.0414306
종로구,갤러리너트,안국,3,37.576562,126.98547,소형갤러리,37.5772866,126.9837439,172.1352069
종로구,갤러리단정,안국,3,37.576562,126.98547,소형갤러리,37.58023771,126.9824311,488.6403577
종로구,갤러리담,안국,3,37.576562,126.98547,미술관,37.57910676,126.9834513,334.2400422
종로구,갤러리대아,안국,3,37.576562,126.98547,소형갤러리,37.57326447,126.9853204,366.9055527
종로구,갤러리도스,안국,3,37.576562,126.98547,소형갤러리,37.57441456,126.9850667,241.4150567
종로구,갤러리도올,안국,3,37.576562,126.98547,소형갤러리,37.58323426,126.9816756,813.7885534
종로구,갤러리동연,안국,3,37.576562,126.98547,소형갤러리,37.57920154,126.9844945,305.8339147
종로구,갤러리라온,경복궁,3,37.575844,126.973576,소형갤러리,37.59762834,126.9622926,2618.409319
종로구,갤러리룩스,경복궁,3,37.575844,126.973576,소형갤러리,37.58160782,126.9678497,815.724841
종로구,갤러리류가헌,경복궁,3,37.575844,126.973576,소형갤러리,37.57908593,126.9731706,362.2521547
종로구,갤러리마롱,안국,3,37.576562,126.98547,소형갤러리,37.58708168,126.982752,1194.00391
종로구,갤러리마리,경복궁,3,37.575844,126.973576,소형갤러리,37.57275247,126.9690108,529.1873914
종로구,갤러리메일란,경복궁,3,37.575844,126.973576,소형갤러리,37.5977784,126.9623481,2632.010698
종로구,갤러리몽쏘,광화문,5,37.570545,126.976568,소형갤러리,37.57183953,126.9732845,323.2075634
종로구,갤러리문화사랑방,안국,3,37.576562,126.98547,소형갤러리,37.57530907,126.9862276,154.4910572
종로구,갤러리미앙헌,안국,3,37.576562,126.98547,소형갤러리,37.5781836,126.981088,426.1886196
종로구,갤러리미즈,안국,3,37.576562,126.98547,소형갤러리,37.57568486,126.9859003,104.646014
종로구,갤러리밈,종각,1,37.570203,126.983116,소형갤러리,37.57281664,126.9859929,385.6793192
종로구,갤러리바움,안국,3,37.576562,126.98547,소형갤러리,37.57478468,126.9861901,207.5679349
종로구,갤러리바이올렛,안국,3,37.576562,126.98547,소형갤러리,37.57490786,126.9840317,223.3773162
종로구,갤러리반디트라소,경복궁,3,37.575844,126.973576,소형갤러리,37.59373414,126.9662744,2090.750896
종로구,갤러리밥,안국,3,37.576562,126.98547,소형갤러리,37.57419153,126.9849122,268.1289338
종로구,갤러리베아르떼,안국,3,37.576562,126.98547,소형갤러리,37.57777742,126.9806074,449.3263741
종로구,갤러리빔,혜화,4,37.582116,127.001759,소형갤러리,37.61588969,126.9762867,4374.871821
종로구,갤러리사간,안국,3,37.576562,126.98547,소형갤러리,37.57760759,126.9810766,404.2513758
종로구,갤러리상,종로3가,5,37.572546,126.990447,소형갤러리,37.57231837,126.9865106,347.841875
종로구,갤러리상문당,안국,3,37.576562,126.98547,소형갤러리,37.57396454,126.9847615,295.4963579
종로구,갤러리세줄,경복궁,3,37.575844,126.973576,기타전시/박물관,37.61340496,126.9751683,4178.943655
종로구,갤러리송움,종각,1,37.570203,126.983116,소형갤러리,37.57042069,126.9868665,331.4306839
종로구,갤러리수,종각,1,37.570203,126.983116,소형갤러리,37.57245579,126.9851563,308.3565113
종로구,갤러리시몬,경복궁,3,37.575844,126.973576,소형갤러리,37.57810387,126.9732209,253.2271231
종로구,갤러리시작,종로3가,5,37.572546,126.990447,소형갤러리,37.57219112,126.9869491,310.7898086
종로구,갤러리아원,안국,3,37.576562,126.98547,소형갤러리,37.57974689,126.9821945,456.8779526
종로구,갤러리아트링크,안국,3,37.576562,126.98547,소형갤러리,37.57365931,126.98467,330.3747165
종로구,갤러리아트비앤,안국,3,37.576562,126.98547,소형갤러리,37.57788269,126.9805039,461.6222984
종로구,갤러리아트사간,안국,3,37.576562,126.98547,소형갤러리,37.57794711,126.9798444,519.1321453
종로구,갤러리아트유저,경복궁,3,37.575844,126.973576,소형갤러리,37.61116673,126.9747374,3929.041077
종로구,갤러리아트플러스,안국,3,37.576562,126.98547,소형갤러리,37.57466312,126.9842741,235.9871891
종로구,갤러리아파라디소,경복궁,3,37.575844,126.973576,소형갤러리,37.6005532,126.9589412,3035.094484
종로구,갤러리에이엠,종각,1,37.570203,126.983116,소형갤러리,37.57257982,126.9854062,332.5494602
종로구,갤러리엠,안국,3,37.576562,126.98547,소형갤러리,37.57425112,126.9869433,287.8984701
종로구,갤러리연우,혜화,4,37.582116,127.001759,소형갤러리,37.61651827,126.9759991,4447.885183
종로구,갤러리영,안국,3,37.576562,126.98547,소형갤러리,37.58649019,126.9813915,1160.993177
종로구,갤러리예당,안국,3,37.576562,126.98547,소형갤러리,37.57540976,126.9839573,184.897408
종로구,갤러리우림,안국,3,37.576562,126.98547,소형갤러리,37.57424676,126.9858793,259.957615
종로구,갤러리유,종로3가,5,37.572546,126.990447,소형갤러리,37.57169472,126.9868405,331.6422634
종로구,갤러리이앙,혜화,4,37.582116,127.001759,미술관,37.58425261,127.00201,238.6075067
종로구,갤러리인,안국,3,37.576562,126.98547,소형갤러리,37.58171226,126.9804282,724.822771
종로구,갤러리인덱스,안국,3,37.576562,126.98547,소형갤러리,37.57419672,126.9844304,278.5076963
종로구,갤러리인사아트,안국,3,37.576562,126.98547,소형갤러리,37.57499569,126.983939,220.3131227
종로구,갤러리일호,안국,3,37.576562,126.98547,소형갤러리,37.58680516,126.9815223,1190.927185
종로구,갤러리자인제노,경복궁,3,37.575844,126.973576,미술관,37.57965053,126.9721217,442.2440646
종로구,갤러리자작나무,안국,3,37.576562,126.98547,소형갤러리,37.5776173,126.9810917,403.2898917
종로구,갤러리정,경복궁,3,37.575844,126.973576,소형갤러리,37.5728832,126.9714081,380.6463258
종로구,갤러리정미소,혜화,4,37.582116,127.001759,기타전시/박물관,37.57821386,127.0047298,506.7575578
종로구,갤러리제이스,안국,3,37.576562,126.98547,소형갤러리,37.57353733,126.985988,339.4119208
종로구,갤러리조,안국,3,37.576562,126.98547,소형갤러리,37.58327439,126.9831405,774.0988017
종로구,갤러리조선,안국,3,37.576562,126.98547,소형갤러리,37.57993463,126.9814943,513.2141758
종로구,갤러리조선민화,안국,3,37.576562,126.98547,미술관,37.58138111,126.9869412,551.321121
종로구,갤러리준아트,서대문,5,37.565812,126.966639,소형갤러리,37.57228951,126.9664261,720.5106225
종로구,갤러리진선,안국,3,37.576562,126.98547,소형갤러리,37.58139952,126.9804748,695.0652884
종로구,갤러리콩세유,안국,3,37.576562,126.98547,소형갤러리,37.57341358,126.9850588,351.9588824
종로구,갤러리통큰,안국,3,37.576562,126.98547,소형갤러리,37.57468563,126.98429,233.1219175
종로구,갤러리투앤아이,종로3가,5,37.572546,126.990447,소형갤러리,37.57388778,126.9920913,207.9905135
종로구,갤러리페로탕,안국,3,37.576562,126.98547,소형갤러리,37.58228311,126.9805574,769.4874988
종로구,갤러리평창동,경복궁,3,37.575844,126.973576,소형갤러리,37.60930103,126.9657187,3784.116143
종로구,갤러리플랜트,안국,3,37.576562,126.98547,소형갤러리,37.57910302,126.9831938,346.5110637
종로구,갤러리피프틴,안국,3,37.576562,126.98547,소형갤러리,37.58345753,126.9819865,825.9148751
종로구,갤러리한,안국,3,37.576562,126.98547,소형갤러리,37.57466074,126.9862703,222.8646255
종로구,갤러리한스페이스,안국,3,37.576562,126.98547,소형갤러리,37.57424263,126.9868989,287.0031533
종로구,갤러리한옥,안국,3,37.576562,126.98547,소형갤러리,37.58153479,126.9847674,556.4046607
종로구,갤러리헬렌에이,서대문,5,37.565812,126.966639,소형갤러리,37.5691659,126.9671058,375.1992158
종로구,갤러리현,경복궁,3,37.575844,126.973576,소형갤러리,37.61194496,126.9748206,4015.741055
종로구,갤러리현대,안국,3,37.576562,126.98547,소형갤러리,37.57730054,126.9798978,497.8746276
종로구,갤러리환,종로3가,5,37.572546,126.990447,소형갤러리,37.57275509,126.986162,378.3561964
종로구,거목화랑,안국,3,37.576562,126.98547,소형갤러리,37.57433454,126.9861673,255.1916411
종로구,게릴라극장,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.58745703,127.0004422,605.1241223
종로구,경남화랑,안국,3,37.576562,126.98547,소형갤러리,37.57434414,126.9846891,256.0368878
종로구,경복궁아트홀,경복궁,3,37.575844,126.973576,공연/연극/문화센터,37.58338654,126.9706768,876.7424719
종로구,경인미술관,안국,3,37.576562,126.98547,미술관,37.57444711,126.9854406,235.179311
종로구,경찰박물관,서대문,5,37.565812,126.966639,기타전시/박물관,37.5721113,126.9621928,802.6147673
종로구,고국당,안국,3,37.576562,126.98547,소형갤러리,37.5747904,126.9861787,206.6566035
종로구,고도사,안국,3,37.576562,126.98547,미술관,37.57383288,126.9844163,317.3541208
종로구,고스트씨어터,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.58245138,127.0043473,231.1085441
종로구,고운님,안국,3,37.576562,126.98547,기타전시/박물관,37.57438219,126.9863675,254.962467
종로구,고은갤러리,종각,1,37.570203,126.983116,소형갤러리,37.57245238,126.9851613,308.3059989
종로구,고은당,안국,3,37.576562,126.98547,소형갤러리,37.57432687,126.9860397,253.5554758
종로구,고현아트,안국,3,37.576562,126.98547,소형갤러리,37.57396259,126.9866517,307.2297263
종로구,공간아울,혜화,4,37.582116,127.001759,공연/연극/문화센터,37.58190456,127.002277,51.34526533
종로구,공간일리,경복궁,3,37.575844,126.973576,기타전시/박물관,37.6039244,126.9611482,3308.842575
